symbol,timestamp_ms,funding_rate
APTUSDT,1666108800000,0.0001
APTUSDT,1666137600007,0.0001
APTUSDT,1666166400022,-0.0075
APTUSDT,1666195200016,-0.0020003
APTUSDT,1666224000000,-0.0003001
APTUSDT,1666252800013,-0.00075346
APTUSDT,1666281600000,-0.00051008
APTUSDT,1666310400005,-0.00050585
APTUSDT,1666339200018,-0.00086846
APTUSDT,1666368000000,-0.00002156
APTUSDT,1666396800000,0.0001
APTUSDT,1666425600015,-0.00024103
APTUSDT,1666454400000,-0.00146599
APTUSDT,1666483200025,-0.00217711
APTUSDT,1666512000000,-0.0075
APTUSDT,1666540800004,-0.00215777
APTUSDT,1666569600009,-0.00144561
APTUSDT,1666598400012,-0.00041279
APTUSDT,1666627200002,-0.0011245
APTUSDT,1666656000013,-0.00089151
APTUSDT,1666684800013,0.00005351
APTUSDT,1666713600000,-0.00036757
APTUSDT,1666742400006,-0.00041332
APTUSDT,1666771200013,-0.00003062
APTUSDT,1666800000000,-0.00056912
APTUSDT,1666828800009,-0.00022776
APTUSDT,1666857600006,-0.00004612
APTUSDT,1666886400009,-0.00040984
APTUSDT,1666915200000,0.00003843
APTUSDT,1666944000000,-0.00005761
APTUSDT,1666972800007,-0.0004118
APTUSDT,1667001600000,-0.00027669
APTUSDT,1667030400003,0.0001
APTUSDT,1667059200010,0.0001
APTUSDT,1667088000000,0.0001
APTUSDT,1667116800013,0.0001
APTUSDT,1667145600009,0.0001
APTUSDT,1667174400012,0.0001
APTUSDT,1667203200000,0.0001
APTUSDT,1667232000010,0.0001
APTUSDT,1667260800000,0.0001
APTUSDT,1667289600000,0.0001
APTUSDT,1667318400000,0.0001
APTUSDT,1667347200000,0.0001
APTUSDT,1667376000000,0.0001
APTUSDT,1667404800019,-0.00012268
APTUSDT,1667433600011,-0.00006607
APTUSDT,1667462400016,0.00001004
APTUSDT,1667491200005,0.0000535
APTUSDT,1667520000000,0.0001
APTUSDT,1667548800004,0.0001
APTUSDT,1667577600020,0.00001609
APTUSDT,1667606400009,0.0001
APTUSDT,1667635200007,0.0001
APTUSDT,1667664000018,0.0001
APTUSDT,1667692800009,0.00001761
APTUSDT,1667721600000,0.0001
APTUSDT,1667750400010,0.0001
APTUSDT,1667779200012,-0.00006809
APTUSDT,1667808000014,0.00007458
APTUSDT,1667836800006,0.00002025
APTUSDT,1667865600000,0.0001
APTUSDT,1667894400001,-0.00014893
APTUSDT,1667923200005,-0.00009147
APTUSDT,1667952000000,-0.00077702
APTUSDT,1667980800013,-0.00034486
APTUSDT,1668009600004,-0.00032329
APTUSDT,1668038400006,-0.00481253
APTUSDT,1668067200000,-0.00313994
APTUSDT,1668096000015,-0.00141436
APTUSDT,1668124800000,-0.0005059
APTUSDT,1668153600015,-0.00037622
APTUSDT,1668182400027,-0.00014104
APTUSDT,1668211200007,-0.00002185
APTUSDT,1668240000016,0.00000934
APTUSDT,1668268800000,0.0001
APTUSDT,1668297600004,-0.00001123
APTUSDT,1668326400000,0.00002183
APTUSDT,1668355200017,0.00005097
APTUSDT,1668384000000,0.00001234
APTUSDT,1668412800000,0.00004603
APTUSDT,1668441600000,-0.00019737
APTUSDT,1668470400014,-0.00010215
APTUSDT,1668499200009,0.00003519
APTUSDT,1668528000010,0.00002134
APTUSDT,1668556800011,-0.00026312
APTUSDT,1668585600004,-0.00005842
APTUSDT,1668614400008,0.00000373
APTUSDT,1668643200000,0.00006797
APTUSDT,1668672000000,-0.00006131
APTUSDT,1668700800006,-0.00018968
APTUSDT,1668729600004,-0.00034286
APTUSDT,1668758400016,-0.0000556
APTUSDT,1668787200000,-0.00019933
APTUSDT,1668816000000,-0.0001382
APTUSDT,1668844800004,-0.00001457
APTUSDT,1668873600024,0.00006183
APTUSDT,1668902400015,0.00002363
APTUSDT,1668931200004,-0.00007612
APTUSDT,1668960000000,-0.00003518
APTUSDT,1668988800006,-0.0000716
APTUSDT,1669017600015,-0.0004109
APTUSDT,1669046400000,-0.00042006
APTUSDT,1669075200000,-0.0002144
APTUSDT,1669104000000,-0.00009533
APTUSDT,1669132800000,-0.0000192
APTUSDT,1669161600000,0.00003405
APTUSDT,1669190400011,-0.00006507
APTUSDT,1669219200014,-0.00010888
APTUSDT,1669248000007,-0.00005565
APTUSDT,1669276800014,-0.00021499
APTUSDT,1669305600013,0.00006703
APTUSDT,1669334400004,0.00004895
APTUSDT,1669363200015,-0.00013213
APTUSDT,1669392000000,0.0000156
APTUSDT,1669420800011,0.0001
APTUSDT,1669449600000,0.00009169
APTUSDT,1669478400000,0.00009741
APTUSDT,1669507200012,0.0001
APTUSDT,1669536000000,-0.00042284
APTUSDT,1669564800003,0.00003334
APTUSDT,1669593600015,-0.00007536
APTUSDT,1669622400004,-0.00034978
APTUSDT,1669651200011,-0.00041308
APTUSDT,1669680000000,-0.00019855
APTUSDT,1669708800015,-0.00017226
APTUSDT,1669737600000,-0.00002609
APTUSDT,1669766400007,-0.00006717
APTUSDT,1669795200000,-0.00015124
APTUSDT,1669824000015,0.00002292
APTUSDT,1669852800001,-0.00019631
APTUSDT,1669881600006,-0.00022558
APTUSDT,1669910400000,-0.0001881
APTUSDT,1669939200001,-0.00024215
APTUSDT,1669968000016,0.0000092
APTUSDT,1669996800017,0.00001739
APTUSDT,1670025600006,0.00009648
APTUSDT,1670054400000,-0.00002243
APTUSDT,1670083200011,-0.00049592
APTUSDT,1670112000006,-0.00039877
APTUSDT,1670140800000,-0.00158261
APTUSDT,1670169600006,-0.00026161
APTUSDT,1670198400002,-0.00019049
APTUSDT,1670227200011,-0.00015391
APTUSDT,1670256000008,-0.00000176
APTUSDT,1670284800014,0.0000003
APTUSDT,1670313600027,0.00003399
APTUSDT,1670342400009,-0.00001919
APTUSDT,1670371200000,-0.00049367
APTUSDT,1670400000000,-0.00020436
APTUSDT,1670428800000,-0.00016176
APTUSDT,1670457600006,-0.00006437
APTUSDT,1670486400000,-0.00010924
APTUSDT,1670515200014,-0.00022303
APTUSDT,1670544000017,-0.00003754
APTUSDT,1670572800005,-0.00013737
APTUSDT,1670601600000,-0.00011455
APTUSDT,1670630400009,-0.0001036
APTUSDT,1670659200010,-0.00000027
APTUSDT,1670688000001,-0.00001509
APTUSDT,1670716800011,-0.00008074
APTUSDT,1670745600007,-0.00000582
APTUSDT,1670774400011,-0.00001117
APTUSDT,1670803200000,-0.00001391
APTUSDT,1670832000004,-0.00009957
APTUSDT,1670860800000,-0.00022432
APTUSDT,1670889600000,-0.00020344
APTUSDT,1670918400018,0.00001307
APTUSDT,1670947200011,-0.0000713
APTUSDT,1670976000010,0.0001
APTUSDT,1671004800015,0.0001
APTUSDT,1671033600004,0.00009363
APTUSDT,1671062400000,0.00003797
APTUSDT,1671091200023,0.00000709
APTUSDT,1671120000010,0.00001812
APTUSDT,1671148800016,-0.00002535
APTUSDT,1671177600011,-0.00005414
APTUSDT,1671206400001,-0.00025473
APTUSDT,1671235200001,-0.00035992
APTUSDT,1671264000011,-0.00039913
APTUSDT,1671292800011,-0.00035421
APTUSDT,1671321600008,-0.00056214
