symbol,timestamp_ms,funding_rate
ETHUSDT,1609459200002,0.00034491
ETHUSDT,1609488000006,0.00061141
ETHUSDT,1609516800003,0.00056803
ETHUSDT,1609545600000,0.00025572
ETHUSDT,1609574400000,0.00049233
ETHUSDT,1609603200006,0.00109186
ETHUSDT,1609632000018,0.00062004
ETHUSDT,1609660800000,0.00074404
ETHUSDT,1609689600002,0.00171498
ETHUSDT,1609718400000,0.00295549
ETHUSDT,1609747200000,0.00375
ETHUSDT,1609776000000,0.00085432
ETHUSDT,1609804800020,0.00102541
ETHUSDT,1609833600003,0.0004305
ETHUSDT,1609862400003,0.00102796
ETHUSDT,1609891200010,0.0018218
ETHUSDT,1609920000003,0.00222459
ETHUSDT,1609948800000,0.00253317
ETHUSDT,1609977600007,0.00114512
ETHUSDT,1610006400000,0.00165953
ETHUSDT,1610035200004,0.00176605
ETHUSDT,1610064000000,0.00171757
ETHUSDT,1610092800000,0.00077262
ETHUSDT,1610121600000,0.00137534
ETHUSDT,1610150400009,0.0006769
ETHUSDT,1610179200004,0.00068612
ETHUSDT,1610208000000,0.00156908
ETHUSDT,1610236800000,0.00340522
ETHUSDT,1610265600005,0.00202919
ETHUSDT,1610294400000,0.00126049
ETHUSDT,1610323200000,0.00177547
ETHUSDT,1610352000012,0.0006624
ETHUSDT,1610380800000,0.00039691
ETHUSDT,1610409600000,0.0001
ETHUSDT,1610438400000,0.00045084
ETHUSDT,1610467200008,0.00058059
ETHUSDT,1610496000001,0.00037339
ETHUSDT,1610524800000,0.0001184
ETHUSDT,1610553600003,0.00040496
ETHUSDT,1610582400000,0.00054804
ETHUSDT,1610611200012,0.0005229
ETHUSDT,1610640000000,0.0007165
ETHUSDT,1610668800002,0.00027278
ETHUSDT,1610697600000,0.00055774
ETHUSDT,1610726400004,0.00087472
ETHUSDT,1610755200000,0.00014675
ETHUSDT,1610784000008,0.00054404
ETHUSDT,1610812800000,0.00152456
ETHUSDT,1610841600009,0.00106467
ETHUSDT,1610870400000,0.00050098
ETHUSDT,1610899200001,0.00051088
ETHUSDT,1610928000000,0.00109082
ETHUSDT,1610956800004,0.00028606
ETHUSDT,1610985600000,0.00109269
ETHUSDT,1611014400000,0.00121462
ETHUSDT,1611043200005,0.00197982
ETHUSDT,1611072000012,0.00199604
ETHUSDT,1611100800012,0.00153883
ETHUSDT,1611129600001,0.00072796
ETHUSDT,1611158400001,0.00048461
ETHUSDT,1611187200000,0.00034937
ETHUSDT,1611216000000,0.00065753
ETHUSDT,1611244800004,0.00037547
ETHUSDT,1611273600012,0.00020251
ETHUSDT,1611302400003,0.00016737
ETHUSDT,1611331200001,0.0001
ETHUSDT,1611360000000,0.00015431
ETHUSDT,1611388800002,0.00020659
ETHUSDT,1611417600000,0.00028319
ETHUSDT,1611446400001,0.00093097
ETHUSDT,1611475200011,0.00058705
ETHUSDT,1611504000005,0.00094274
ETHUSDT,1611532800007,0.00050723
ETHUSDT,1611561600012,0.00105754
ETHUSDT,1611590400000,0.00093264
ETHUSDT,1611619200007,0.00034093
ETHUSDT,1611648000000,0.00031895
ETHUSDT,1611676800000,0.0001
ETHUSDT,1611705600000,0.00036342
ETHUSDT,1611734400011,0.0001
ETHUSDT,1611763200003,0.0001
ETHUSDT,1611792000000,0.00014794
ETHUSDT,1611820800000,0.0001
ETHUSDT,1611849600000,0.00056884
ETHUSDT,1611878400009,0.00112844
ETHUSDT,1611907200000,0.00061388
ETHUSDT,1611936000000,0.00241392
ETHUSDT,1611964800000,0.00094051
ETHUSDT,1611993600000,0.00037882
ETHUSDT,1612022400000,0.00072777
ETHUSDT,1612051200009,0.00115111
ETHUSDT,1612080000000,0.00113497
ETHUSDT,1612108800000,0.00072236
ETHUSDT,1612137600001,0.00025014
ETHUSDT,1612166400014,0.00055359
ETHUSDT,1612195200000,0.00061764
ETHUSDT,1612224000000,0.00050304
ETHUSDT,1612252800006,0.00120708
ETHUSDT,1612281600000,0.00165937
ETHUSDT,1612310400009,0.00151935
ETHUSDT,1612339200006,0.00155522
ETHUSDT,1612368000006,0.00167923
ETHUSDT,1612396800005,0.00146092
ETHUSDT,1612425600000,0.00135459
ETHUSDT,1612454400011,0.00145079
ETHUSDT,1612483200009,0.00113736
ETHUSDT,1612512000004,0.0017643
ETHUSDT,1612540800000,0.00155465
ETHUSDT,1612569600008,0.00117123
ETHUSDT,1612598400009,0.00107002
ETHUSDT,1612627200000,0.00143968
ETHUSDT,1612656000000,0.00171115
ETHUSDT,1612684800005,0.00051183
ETHUSDT,1612713600001,0.00065683
ETHUSDT,1612742400000,0.0001
ETHUSDT,1612771200001,0.00039877
ETHUSDT,1612800000000,0.00284408
ETHUSDT,1612828800010,0.00227548
ETHUSDT,1612857600006,0.00193315
ETHUSDT,1612886400007,0.00143234
ETHUSDT,1612915200009,0.00156788
ETHUSDT,1612944000014,0.00218071
ETHUSDT,1612972800005,0.00085146
ETHUSDT,1613001600000,0.00071884
ETHUSDT,1613030400000,0.00065956
ETHUSDT,1613059200000,0.00180566
ETHUSDT,1613088000000,0.00092117
ETHUSDT,1613116800000,0.00050482
ETHUSDT,1613145600000,0.00153886
ETHUSDT,1613174400001,0.00228313
ETHUSDT,1613203200003,0.00173035
ETHUSDT,1613232000000,0.00094692
ETHUSDT,1613260800013,0.00110785
ETHUSDT,1613289600000,0.00176822
ETHUSDT,1613318400008,0.0012426
ETHUSDT,1613347200000,0.0007946
ETHUSDT,1613376000006,0.00013827
ETHUSDT,1613404800000,0.00081146
ETHUSDT,1613433600001,0.00104485
ETHUSDT,1613462400000,0.00112937
ETHUSDT,1613491200010,0.00114441
ETHUSDT,1613520000005,0.00092761
ETHUSDT,1613548800010,0.00106083
ETHUSDT,1613577600008,0.00232282
ETHUSDT,1613606400012,0.0019495
ETHUSDT,1613635200000,0.00202078
ETHUSDT,1613664000009,0.00118984
ETHUSDT,1613692800010,0.00082051
ETHUSDT,1613721600002,0.00139773
ETHUSDT,1613750400008,0.00169023
ETHUSDT,1613779200000,0.00196264
ETHUSDT,1613808000009,0.00189841
ETHUSDT,1613836800000,0.0018588
ETHUSDT,1613865600007,0.00051516
ETHUSDT,1613894400012,0.0004355
ETHUSDT,1613923200001,0.00107233
ETHUSDT,1613952000006,0.00077647
ETHUSDT,1613980800002,0.00047334
ETHUSDT,1614009600000,0.00034567
ETHUSDT,1614038400000,0.0001
ETHUSDT,1614067200006,0.00026168
ETHUSDT,1614096000000,0.0001
ETHUSDT,1614124800012,0.00013438
ETHUSDT,1614153600016,0.00039328
ETHUSDT,1614182400011,0.00028758
ETHUSDT,1614211200007,0.0004677
ETHUSDT,1614240000000,0.00016178
ETHUSDT,1614268800010,0.0001
ETHUSDT,1614297600000,0.0001
ETHUSDT,1614326400025,0.00014852
ETHUSDT,1614355200010,0.00037736
ETHUSDT,1614384000001,0.00018181
ETHUSDT,1614412800000,0.0006196
ETHUSDT,1614441600000,0.0001
ETHUSDT,1614470400021,0.0001
ETHUSDT,1614499200009,0.0001
ETHUSDT,1614528000000,0.0001
ETHUSDT,1614556800000,0.0001
ETHUSDT,1614585600003,0.00033427
ETHUSDT,1614614400001,0.00049119
ETHUSDT,1614643200000,0.00049538
ETHUSDT,1614672000000,0.00035713
ETHUSDT,1614700800004,0.00039154
ETHUSDT,1614729600000,0.0001
ETHUSDT,1614758400016,0.0001
ETHUSDT,1614787200000,0.00087091
ETHUSDT,1614816000000,0.00047552
ETHUSDT,1614844800015,0.00015927
ETHUSDT,1614873600001,0.00033061
ETHUSDT,1614902400000,0.00024885
ETHUSDT,1614931200002,0.00022561
ETHUSDT,1614960000008,0.0001
ETHUSDT,1614988800000,0.00031476
ETHUSDT,1615017600000,0.00057512
ETHUSDT,1615046400000,0.00032891
ETHUSDT,1615075200006,0.00066496
