symbol,timestamp_ms,funding_rate
OPUSDT,1654070400011,0.0001
OPUSDT,1654099200000,-0.0000365
OPUSDT,1654128000000,0.0001
OPUSDT,1654156800006,0.00009202
OPUSDT,1654185600021,-0.00006937
OPUSDT,1654214400016,-0.00022651
OPUSDT,1654243200016,-0.00003766
OPUSDT,1654272000012,-0.00032651
OPUSDT,1654300800005,-0.00003121
OPUSDT,1654329600000,-0.00022773
OPUSDT,1654358400007,-0.00013293
OPUSDT,1654387200005,0.0001
OPUSDT,1654416000015,0.00002105
OPUSDT,1654444800000,-0.00001132
OPUSDT,1654473600000,0.0001
OPUSDT,1654502400017,0.0001
OPUSDT,1654531200000,0.0001
OPUSDT,1654560000000,0.0001
OPUSDT,1654588800011,0.0001
OPUSDT,1654617600000,0.0001
OPUSDT,1654646400008,0.0001
OPUSDT,1654675200020,0.00005571
OPUSDT,1654704000012,0.0001
OPUSDT,1654732800000,-0.00006404
OPUSDT,1654761600000,-0.0003681
OPUSDT,1654790400000,0.00002012
OPUSDT,1654819200009,-0.00010077
OPUSDT,1654848000000,0.00002936
OPUSDT,1654876800006,-0.00147874
OPUSDT,1654905600018,-0.00034845
OPUSDT,1654934400014,0.00001846
OPUSDT,1654963200000,0.00007783
OPUSDT,1654992000015,0.0000223
OPUSDT,1655020800019,-0.00020399
OPUSDT,1655049600010,-0.00007202
OPUSDT,1655078400009,-0.00005175
OPUSDT,1655107200000,-0.00002246
OPUSDT,1655136000007,-0.00020773
OPUSDT,1655164800013,0.00000818
OPUSDT,1655193600008,-0.00000149
OPUSDT,1655222400006,0.00001612
OPUSDT,1655251200000,-0.0000616
OPUSDT,1655280000016,0.0001
OPUSDT,1655308800008,-0.00008325
OPUSDT,1655337600009,-0.0000521
OPUSDT,1655366400016,0.0001
OPUSDT,1655395200000,-0.00011542
OPUSDT,1655424000008,-0.00012889
OPUSDT,1655452800003,0.00002607
OPUSDT,1655481600000,0.0001
OPUSDT,1655510400020,0.0001
OPUSDT,1655539200025,0.0001
OPUSDT,1655568000014,0.00008407
OPUSDT,1655596800012,-0.00031308
OPUSDT,1655625600012,0.0001
OPUSDT,1655654400008,0.0001
OPUSDT,1655683200016,0.0001
OPUSDT,1655712000000,0.0001
OPUSDT,1655740800013,0.0001
OPUSDT,1655769600012,0.0001
OPUSDT,1655798400018,0.0001
OPUSDT,1655827200010,0.0001
OPUSDT,1655856000000,0.0001
OPUSDT,1655884800001,0.0001
OPUSDT,1655913600012,0.00004084
OPUSDT,1655942400000,-0.00010713
OPUSDT,1655971200000,0.0001
OPUSDT,1656000000016,0.00006867
OPUSDT,1656028800005,0.00008671
OPUSDT,1656057600004,0.0001
OPUSDT,1656086400018,0.0001
OPUSDT,1656115200001,0.0001
OPUSDT,1656144000010,0.0001
OPUSDT,1656172800000,0.0001
OPUSDT,1656201600002,0.0001
OPUSDT,1656230400016,0.0001
OPUSDT,1656259200006,0.0001
OPUSDT,1656288000008,0.0001
OPUSDT,1656316800000,0.0001
OPUSDT,1656345600016,0.0001
OPUSDT,1656374400016,0.0001
OPUSDT,1656403200001,0.0001
OPUSDT,1656432000005,0.0001
OPUSDT,1656460800000,0.00008955
OPUSDT,1656489600013,0.0001
OPUSDT,1656518400000,-0.00017402
OPUSDT,1656547200000,-0.00007981
OPUSDT,1656576000000,-0.0000977
OPUSDT,1656604800000,0.00006567
OPUSDT,1656633600001,-0.00028194
OPUSDT,1656662400017,0.00006988
OPUSDT,1656691200005,-0.00005685
OPUSDT,1656720000000,-0.00033208
OPUSDT,1656748800000,0.00007
OPUSDT,1656777600008,0.00006455
OPUSDT,1656806400015,-0.00025349
OPUSDT,1656835200004,-0.00008783
OPUSDT,1656864000005,0.00002465
OPUSDT,1656892800021,-0.00007742
OPUSDT,1656921600001,0.0000104
OPUSDT,1656950400000,-0.00024502
OPUSDT,1656979200000,0.0001
OPUSDT,1657008000000,0.00003774
OPUSDT,1657036800015,-0.00012067
OPUSDT,1657065600006,0.0000595
OPUSDT,1657094400000,-0.00012466
OPUSDT,1657123200000,-0.00003429
OPUSDT,1657152000010,-0.00005751
OPUSDT,1657180800010,0.0001
OPUSDT,1657209600011,0.0001
OPUSDT,1657238400008,0.00002729
OPUSDT,1657267200009,0.0001
OPUSDT,1657296000000,0.0001
OPUSDT,1657324800000,0.0001
OPUSDT,1657353600000,0.00006981
OPUSDT,1657382400009,0.0001
OPUSDT,1657411200001,0.00009645
OPUSDT,1657440000002,0.0001
OPUSDT,1657468800001,0.0001
OPUSDT,1657497600000,0.0001
OPUSDT,1657526400003,0.00003175
OPUSDT,1657555200001,0.00004731
OPUSDT,1657584000000,-0.0001455
OPUSDT,1657612800021,0.00005329
OPUSDT,1657641600000,-0.00011181
OPUSDT,1657670400012,-0.000111
OPUSDT,1657699200022,-0.00012604
OPUSDT,1657728000005,-0.00018309
OPUSDT,1657756800017,-0.0000673
OPUSDT,1657785600001,0.00002785
OPUSDT,1657814400000,-0.00014598
OPUSDT,1657843200004,0.0001
OPUSDT,1657872000019,0.0001
OPUSDT,1657900800017,0.0001
OPUSDT,1657929600021,0.00008982
OPUSDT,1657958400014,0.00000458
OPUSDT,1657987200005,0.00007052
