symbol,timestamp_ms,funding_rate
BTCUSDT,1609459200002,0.00022753
BTCUSDT,1609488000006,0.00026336
BTCUSDT,1609516800003,0.00034457
BTCUSDT,1609545600000,0.0001
BTCUSDT,1609574400000,0.00020151
BTCUSDT,1609603200006,0.00115471
BTCUSDT,1609632000018,0.00124058
BTCUSDT,1609660800000,0.00114744
BTCUSDT,1609689600002,0.00155006
BTCUSDT,1609718400000,0.00164126
BTCUSDT,1609747200000,0.00236482
BTCUSDT,1609776000000,0.00056137
BTCUSDT,1609804800020,0.00088338
BTCUSDT,1609833600003,0.00047166
BTCUSDT,1609862400003,0.00062904
BTCUSDT,1609891200010,0.00127193
BTCUSDT,1609920000003,0.00210008
BTCUSDT,1609948800000,0.00149253
BTCUSDT,1609977600007,0.00100316
BTCUSDT,1610006400000,0.00142744
BTCUSDT,1610035200004,0.00099841
BTCUSDT,1610064000000,0.00213517
BTCUSDT,1610092800000,0.00092044
BTCUSDT,1610121600000,0.00131892
BTCUSDT,1610150400009,0.00062954
BTCUSDT,1610179200004,0.00066918
BTCUSDT,1610208000000,0.00146942
BTCUSDT,1610236800000,0.00145604
BTCUSDT,1610265600005,0.00120632
BTCUSDT,1610294400000,0.00052988
BTCUSDT,1610323200000,0.00086486
BTCUSDT,1610352000012,0.00081553
BTCUSDT,1610380800000,0.00053444
BTCUSDT,1610409600000,0.00033526
BTCUSDT,1610438400000,0.00050855
BTCUSDT,1610467200008,0.00054945
BTCUSDT,1610496000001,0.00014768
BTCUSDT,1610524800000,0.0002259
BTCUSDT,1610553600003,0.0007053
BTCUSDT,1610582400000,0.00078331
BTCUSDT,1610611200012,0.00072627
BTCUSDT,1610640000000,0.00068503
BTCUSDT,1610668800002,0.00055628
BTCUSDT,1610697600000,0.00064483
BTCUSDT,1610726400004,0.00118185
BTCUSDT,1610755200000,0.0001
BTCUSDT,1610784000008,0.00032573
BTCUSDT,1610812800000,0.00068496
BTCUSDT,1610841600009,0.00033109
BTCUSDT,1610870400000,0.00030276
BTCUSDT,1610899200001,0.0001
BTCUSDT,1610928000000,0.00055375
BTCUSDT,1610956800004,0.00049321
BTCUSDT,1610985600000,0.0010355
BTCUSDT,1611014400000,0.0006167
BTCUSDT,1611043200005,0.0014009
BTCUSDT,1611072000012,0.00158467
BTCUSDT,1611100800012,0.00088178
BTCUSDT,1611129600001,0.00017967
BTCUSDT,1611158400001,0.00016482
BTCUSDT,1611187200000,0.00042078
BTCUSDT,1611216000000,0.00048357
BTCUSDT,1611244800004,0.00026589
BTCUSDT,1611273600012,0.0001
BTCUSDT,1611302400003,0.0001
BTCUSDT,1611331200001,0.0001
BTCUSDT,1611360000000,0.0001
BTCUSDT,1611388800002,0.00012182
BTCUSDT,1611417600000,0.0001
BTCUSDT,1611446400001,0.0001
BTCUSDT,1611475200011,0.00014368
BTCUSDT,1611504000005,0.00041388
BTCUSDT,1611532800007,0.0001
BTCUSDT,1611561600012,0.00052253
BTCUSDT,1611590400000,0.00042414
BTCUSDT,1611619200007,0.00013506
BTCUSDT,1611648000000,0.0001
BTCUSDT,1611676800000,0.0001
BTCUSDT,1611705600000,0.0001
BTCUSDT,1611734400011,0.0001
BTCUSDT,1611763200003,0.0001
BTCUSDT,1611792000000,0.0001
BTCUSDT,1611820800000,0.0001
BTCUSDT,1611849600000,0.00022262
BTCUSDT,1611878400009,0.0001
BTCUSDT,1611907200000,0.00064803
BTCUSDT,1611936000000,0.00166789
BTCUSDT,1611964800000,0.00039208
BTCUSDT,1611993600000,0.000332
BTCUSDT,1612022400000,0.00052428
BTCUSDT,1612051200009,0.00054944
BTCUSDT,1612080000000,0.00046117
BTCUSDT,1612108800000,0.00044234
BTCUSDT,1612137600001,0.00013932
BTCUSDT,1612166400014,0.00037561
BTCUSDT,1612195200000,0.00066848
BTCUSDT,1612224000000,0.00036787
BTCUSDT,1612252800006,0.00044278
BTCUSDT,1612281600000,0.00122181
BTCUSDT,1612310400009,0.00077297
BTCUSDT,1612339200006,0.00080805
BTCUSDT,1612368000006,0.00075287
BTCUSDT,1612396800005,0.00029063
BTCUSDT,1612425600000,0.00074286
BTCUSDT,1612454400011,0.00061936
BTCUSDT,1612483200009,0.00056635
BTCUSDT,1612512000004,0.00074838
BTCUSDT,1612540800000,0.00099154
BTCUSDT,1612569600008,0.00034782
BTCUSDT,1612598400009,0.00069827
BTCUSDT,1612627200000,0.00102371
BTCUSDT,1612656000000,0.00155546
BTCUSDT,1612684800005,0.00065121
BTCUSDT,1612713600001,0.00106206
BTCUSDT,1612742400000,0.00059267
BTCUSDT,1612771200001,0.00057887
BTCUSDT,1612800000000,0.00248993
BTCUSDT,1612828800010,0.00131125
BTCUSDT,1612857600006,0.00186573
BTCUSDT,1612886400007,0.00161159
BTCUSDT,1612915200009,0.00124313
BTCUSDT,1612944000014,0.0017535
BTCUSDT,1612972800005,0.00112397
BTCUSDT,1613001600000,0.00076742
BTCUSDT,1613030400000,0.0008307
BTCUSDT,1613059200000,0.0017411
BTCUSDT,1613088000000,0.00128772
