timestamp_ms,open,high,low,close,volume
1609459200000,124.37,134.23,123.07,126.31,3818243.5499999998
1609545600000,126.32,142.39,123.23,137.08,5716443.9699999997
1609632000000,137.09,165.99,135.55,161.97,9070260.102
1609718400000,161.87,174.65,139.5,155.58,8310498.0480000004
1609804800000,155.58,163.42,146.54,158.6,4042152.23
1609891200000,158.64,170.49,155.18,169.18,4017916.7960000001
1609977600000,169.2,182.13,161.83,169.65,6034438.2300000004
1610064000000,169.7,182.5,149.61,172.47,7460104.2400000002
1610150400000,172.5,179.54,163.58,177.56,4404269.0269999998
1610236800000,177.51,186.61,162.1,170.36,5920578.79
1610323200000,170.31,171.06,112.55,139.06,11343644.875
1610409600000,139.07,147,128.15,133.48,5077347.8839999996
1610496000000,133.55,148.59,126,147.63,3735324.7220000001
1610582400000,147.55,157.12,143.66,152.64,3461480.9270000001
1610668800000,152.61,156,130.33,143.54,3931814.915
1610755200000,143.56,152.95,139.42,143.65,3039715.156
1610841600000,143.65,147.24,136.36,142.91,2347455.8339999998
1610928000000,142.92,155.22,138.58,152.09,3147254.898
1611014400000,152.1,166.49,150.53,151.85,3933726.523
1611100800000,151.94,156.38,138.19,149.81,3303965.8939999999
1611187200000,149.84,150.44,125.67,129.83,4014496.6609999998
1611273600000,129.8,142.01,122.67,137.72,3697571.4810000001
1611360000000,137.71,143.78,135.12,137.78,2032285.389
1611446400000,137.76,142.85,133.75,141.18,1630047.4539999999
1611532800000,141.17,147.8,136.7,137.14,2537596.5950000002
1611619200000,137.14,139.89,128.36,134.77,2044496.2350000001
1611705600000,134.83,135.13,118.15,122.39,3005204.307
1611792000000,122.43,136,120.76,133.43,2094813.8060000001
1611878400000,133.43,146.03,131.59,134.84,3528268.5550000002
1611964800000,134.84,136.43,128.1,133.54,1879905.7239999999
1612051200000,133.51,135.25,125.77,129.53,1383297.3589999999
1612137600000,129.53,136.99,126.06,132.23,1736371.6340000001
1612224000000,132.22,146.78,132.09,142.26,3351095.7450000001
1612310400000,142.29,157.19,142.2,156.29,3451654.8879999998
1612396800000,156.3,159.45,141.27,145.28,3655266.0410000002
1612483200000,145.26,157.46,143.68,155.28,3104966.9360000002
1612569600000,155.34,164.76,150,155.76,3695828.9780000001
1612656000000,155.79,157.73,145.37,150.91,2497926.9580000001
1612742400000,150.93,170,148.01,167.71,3594750.4929999998
1612828800000,167.71,185.14,164.55,182.06,3873541.29
1612915200000,182.1,196.15,167.7,181.82,5895651.9419999998
1613001600000,181.8,194.28,175.99,184.12,3211022.9199999999
1613088000000,184.21,200.48,176.88,197.04,4140831.6129999999
1613174400000,197.04,229.67,191.47,226.27,6892096.9780000001
1613260800000,226.28,231.37,208.19,213.79,3927171.3489999999
1613347200000,213.87,220.38,184.3,208.18,4768459.7230000002
1613433600000,208.22,223.01,200.17,210.56,3536521.1630000002
1613520000000,210.53,238,203.67,237.59,4363053.193
1613606400000,237.58,239.51,221.57,226.8,2994122.2239999999
1613692800000,226.85,242.92,220.5,236.78,3102860.2119999998
1613779200000,236.84,248,213.14,227.07,3623486.6090000002
1613865600000,227.06,234.02,220.5,227.49,2452248.355
1613952000000,227.53,227.72,173,208.18,5484931.2960000001
1614038400000,208.21,208.94,156.04,177.61,7767866.398
1614124800000,177.56,189.67,169.23,181.45,3467642.8149999999
1614211200000,181.42,205.43,175.09,179.5,4765918.6859999998
1614297600000,179.58,183.02,162.74,170.3,4506211.3470000001
1614384000000,170.32,180.5,167.17,171.9,2503435.858
1614470400000,171.85,173.13,153.01,165.36,3423412.3160000001
1614556800000,165.35,176.66,163.48,176.05,2483592.321
1614643200000,176.1,185.41,170.87,179.27,3026032.912
1614729600000,179.2,196.84,177,187.72,3735524.1430000002
1614816000000,187.81,194.62,177.11,180.82,3314267.523
1614902400000,180.84,183.73,168.62,180.36,2680745.6949999998
1614988800000,180.27,184.76,174.8,182.99,2142190.1469999999
1615075200000,183.02,192.29,182.42,190.96,1874921.1569999999
1615161600000,190.95,195.56,179.76,192.07,2763366.352
1615248000000,192.08,205.4,189.28,203.98,3247301.2039999999
1615334400000,203.98,208.5,191.58,200.52,4156211.361
1615420800000,200.53,203.89,191.34,201.57,3089656.838
1615507200000,201.61,224.47,198.66,221.13,5796039.1380000003
1615593600000,221.05,230.54,212.8,226.34,3226225.7689999999
1615680000000,226.38,228.43,213.95,214.08,2169604.176
1615766400000,214.07,223.1,197.8,200.74,3754136.6510000001
1615852800000,200.72,205.27,191.05,201.83,2698395.2570000002
1615939200000,201.85,207.26,194.33,206.13,2327459.9300000002
1616025600000,206.13,208.46,199.25,199.98,2047913.7209999999
1616112000000,199.98,205.33,196.02,200.15,1413743.1569999999
1616198400000,200.16,206.68,199.1,200.34,1377882.1340000001
1616284800000,200.33,202.14,192.12,195.52,1541566.1440000001
1616371200000,195.54,199.23,184.37,185.71,2146245.8700000001
1616457600000,185.74,189.58,181.27,185.99,1616527.223
1616544000000,185.97,197.29,171.5,176.15,3118745.4580000001
1616630400000,176.17,178.43,168.03,171.66,2467408.2779999999
1616716800000,171.68,183.99,171.55,183.63,1876116.5109999999
1616803200000,183.64,186.37,177.84,184.3,1295119.909
1616889600000,184.3,187.48,180.07,184.4,1144159.3049999999
1616976000000,184.4,197.88,182.65,193.95,2165278.372
1617062400000,193.95,200.56,190.6,195.95,2156106.0890000002
1617148800000,195.93,199.38,186.92,197.01,2492341.5290000001
1617235200000,197.01,205.56,194.13,203.15,2582588.4530000002
1617321600000,203.16,214.18,201.21,211.96,2767026.2089999998
1617408000000,211.93,218.78,195.05,195.52,3126390.6910000001
1617494400000,195.48,205.13,192,202.66,1673316.389
1617580800000,202.66,225.92,198.33,221.84,4320889.4139999999
1617667200000,221.85,245.43,212.13,237.52,7429092.8710000003
1617753600000,237.54,243.74,210.77,219.36,6578487.8569999998
1617840000000,219.31,228.49,217.3,226.45,2596891.821
1617926400000,226.45,229.34,219,221.35,1902674.9620000001
1618012800000,221.35,257.92,219.45,257.13,5058482.2699999996
1618099200000,257.12,264,245.11,252.85,4322666.1710000001
1618185600000,252.84,260,240,244.92,3426899.1200000001
1618272000000,244.92,274.65,244.87,267.99,4745925.1129999999
1618358400000,268,284.48,254.99,279.54,6330946.7280000001
1618444800000,279.54,291.91,266.67,286.11,4097143.8119999999
1618531200000,286.13,317.99,265,308.74,8700816.8509999998
