timestamp_ms,open,high,low,close,volume
1609459200000,6.472,6.525,5.65,5.873,6648083.1600000001
1609545600000,5.873,5.895,5.182,5.43,8370206.7599999998
1609632000000,5.427,5.933,5.289,5.843,6684959.9500000002
1609718400000,5.843,6.309,5.25,6.057,9999434.4000000004
1609804800000,6.058,6.413,5.641,6.209,7218846.7800000003
1609891200000,6.209,6.97,5.884,6.708,9167535.4100000001
1609977600000,6.707,6.866,5.977,6.284,7448611.6200000001
1610064000000,6.283,6.361,5.668,5.94,6154893.3799999999
1610150400000,5.934,6.772,5.818,6.576,7462632.25
1610236800000,6.576,7.174,5.962,6.421,10593998.5299999993
1610323200000,6.417,6.445,5.002,5.729,10413354.25
1610409600000,5.735,6.149,5.519,5.718,5199455.5300000003
1610496000000,5.72,6.259,5.55,6.246,3915811.1400000001
1610582400000,6.247,6.619,6.152,6.486,5513093.5300000003
1610668800000,6.486,8.544,6.456,7.909,27189576.7699999996
1610755200000,7.909,9.64,7.533,9.048,20356366.4100000001
1610841600000,9.046,9.236,8.021,8.555,10964625.0299999993
1610928000000,8.552,9.879,8.55,9.57,11829055.2599999998
1611014400000,9.572,10.219,8.844,8.9,7108198.4699999997
1611100800000,8.903,9.504,7.95,8.915,8093118.1399999997
1611187200000,8.917,8.98,7.069,7.167,7313837
1611273600000,7.166,8.471,6.6,7.988,7284132.9800000004
1611360000000,7.988,8.692,7.85,8.344,6103305.8099999996
1611446400000,8.344,8.802,7.868,8.254,4589513.04
1611532800000,8.25,8.568,7.661,7.743,3901550.0899999999
1611619200000,7.742,7.965,7.377,7.743,3284495.8700000001
1611705600000,7.742,7.76,6.772,6.96,5799433.6900000004
1611792000000,6.96,8.56,6.814,8.052,9371964.5600000005
1611878400000,8.052,8.633,7.678,7.998,5783991.7199999997
1611964800000,8.001,8.325,7.765,8.075,3417877.4700000002
1612051200000,8.072,8.92,7.701,8.147,5906656.6100000003
1612137600000,8.151,9.317,7.836,9.308,6366162.96
1612224000000,9.308,9.377,8.727,8.931,4818510.8300000001
1612310400000,8.931,9.475,8.775,9.312,3948235.54
1612396800000,9.318,9.542,8.645,9.169,4812656.0300000003
1612483200000,9.17,12.865,9.018,12.218,13010382.6199999992
1612569600000,12.226,13.685,11.3,12.106,11530247.8800000008
1612656000000,12.106,14.064,11.452,13.861,11172666.8499999996
1612742400000,13.852,15.046,13.259,14.195,8874132.1099999994
1612828800000,14.201,15.536,13.819,15.076,5703165.7699999996
1612915200000,15.067,15.496,13.555,14.981,6491251.2300000004
1613001600000,14.979,18.4,14.782,17.621,7468243.5199999996
1613088000000,17.634,22.187,17.3,21.123,10877891.4700000007
1613174400000,21.127,22.116,19.2,20.303,5872238.54
1613260800000,20.31,20.78,18.518,19.133,4014780.75
1613347200000,19.144,25,14.786,22.543,14810197.5800000001
1613433600000,22.521,26.593,22.249,25.112,15625139.2300000004
1613520000000,25.122,25.881,22.515,23.881,8165345.2699999996
1613606400000,23.893,25.12,22.876,23.11,5362453.3300000001
1613692800000,23.119,23.619,21.497,22.979,4100832.79
1613779200000,22.979,24.578,20.378,21.673,6872379.21
1613865600000,21.66,22.708,20.821,21.613,5768373.0300000003
1613952000000,21.612,21.712,16.496,21.146,8657131.4100000001
1614038400000,21.154,23.358,15.107,20.139,16145856.2699999996
1614124800000,20.14,21.344,18.663,19.444,5991022.9299999997
1614211200000,19.455,20.618,17.551,17.765,5443778.5999999996
1614297600000,17.762,18.958,16.072,18.85,6743358.0099999998
1614384000000,18.851,20.995,18.614,19.135,6257823.2400000002
1614470400000,19.134,19.241,16.47,17.666,5118466.2699999996
1614556800000,17.667,18.872,17.49,18.737,3320129.2999999998
1614643200000,18.737,20.548,18.019,18.849,6177091.4900000002
1614729600000,18.837,22.038,18.604,21.437,6552797.4400000004
1614816000000,21.444,21.88,18.161,18.864,6676827.7199999997
1614902400000,18.866,19.451,17.935,18.7,3975158.4100000001
1614988800000,18.695,19.122,18.221,18.929,2404980.6800000002
1615075200000,18.935,19.556,18.633,19.511,2569199.46
1615161600000,19.514,19.895,18.6,19.416,2653386.52
1615248000000,19.422,21.232,19.089,21.162,5051303.4299999997
1615334400000,21.16,21.383,19.105,19.627,5259367.8200000003
1615420800000,19.623,19.782,18.586,19.366,3398425.6800000002
1615507200000,19.368,19.541,17.656,18.592,3723836.5899999999
1615593600000,18.59,19.948,17.852,19.417,3524899.7599999998
1615680000000,19.427,19.594,18.436,18.464,2800406.8900000001
1615766400000,18.461,21.095,17.9,19.865,7070159.5099999998
1615852800000,19.867,22.138,18.7,21.037,7289596.0800000001
1615939200000,21.039,21.698,19.557,20.94,4653555.8300000001
1616025600000,20.94,24.54,20.56,22.148,8245022.0499999998
1616112000000,22.149,23.232,21.489,22.219,4662799.4800000004
1616198400000,22.219,22.791,20.735,20.924,3103277.25
1616284800000,20.927,21.288,19.956,20.538,3061234.6899999999
1616371200000,20.533,21.196,18.86,19.198,3629950.3399999999
1616457600000,19.207,19.891,18.708,18.736,2818522.1099999999
1616544000000,18.733,19.819,16.378,17.449,4036430.5499999998
1616630400000,17.449,18.02,16.637,17.12,4329444.4199999999
1616716800000,17.123,19.023,17.083,18.955,3255449.3999999999
1616803200000,18.955,19.24,18.026,18.731,2600506.9900000002
1616889600000,18.732,19.915,18.462,19.373,3405632.6299999999
1616976000000,19.373,21.023,19.086,20.294,4488074.1399999997
1617062400000,20.295,20.687,19.511,20.009,3192899.9900000002
1617148800000,20.011,20.162,17.97,19.141,3842460.04
1617235200000,19.138,19.87,19,19.52,3018332.1299999999
1617321600000,19.517,20.5,19.179,20.352,3256351.23
1617408000000,20.354,22.638,19.8,20.064,8951680.8699999992
1617494400000,20.063,21.974,19.506,21.56,4170367.8300000001
1617580800000,21.56,22.33,20.231,21.491,5676463.3099999996
1617667200000,21.49,23.31,21.027,21.688,7771934.7999999998
1617753600000,21.69,22.17,18.602,19.587,7420453.7699999996
1617840000000,19.584,20.669,19.5,20.576,3176708.6000000001
1617926400000,20.568,21.588,20.54,21.42,3655951.7599999998
1618012800000,21.431,22.743,20.576,21.069,4986460.1699999999
1618099200000,21.075,23.614,20.756,23.45,4809569.5199999996
1618185600000,23.453,23.9,21.25,22.042,7531193.5899999999
1618272000000,22.04,24.987,21.377,23.892,7798367.1699999999
1618358400000,23.892,27.199,22.71,27.128,12097571.7799999993
1618444800000,27.128,28.643,26,27.821,9273421.1400000006
1618531200000,27.848,28.298,24.014,25.524,7810201.4500000002
1618617600000,25.524,27.565,24.317,24.358,6144655.5599999996
1618704000000,24.361,24.824,15.7,21.419,12815967.8499999996
1618790400000,21.417,22.265,18.878,19.224,7534284.2400000002
1618876800000,19.233,21.608,17.615,21.267,8015777.2599999998
1618963200000,21.261,21.513,19.375,19.585,5111625.7599999998
1619049600000,19.581,21.586,18.517,18.738,7138271.5899999999
1619136000000,18.741,20.52,16.559,20.508,9940640.9299999997
1619222400000,20.503,20.52,18.325,18.462,4784687.0899999999
1619308800000,18.463,19.671,17.6,18.706,4665596.6200000001
1619395200000,18.707,22.8,18.478,22.072,5878496.2400000002
1619481600000,22.077,23.454,21.711,23.093,4335159.5899999999
1619568000000,23.083,24.15,21.84,22.97,4514619.4299999997
1619654400000,22.974,23.068,21.15,22.228,4038706.6600000001
1619740800000,22.225,23.485,21.722,22.731,3660061.1899999999
1619827200000,22.728,24.531,22.449,23.836,5089271.6699999999
1619913600000,23.842,23.978,22.261,23.112,3458778.52
1620000000000,23.107,23.849,22.45,22.99,3680258.6400000001
1620086400000,22.995,23.34,20.801,20.974,5546041.0899999999
1620172800000,20.968,24.897,20.557,24.874,5060014.0499999998
1620259200000,24.89,27.159,24.08,25.559,8090832.3799999999
1620345600000,25.566,32.377,25.025,28.689,16231346.5199999996
1620432000000,28.695,31.489,26.896,29.528,9235347.4199999999
1620518400000,29.528,30.04,26.354,28.767,6258687.7800000003
1620604800000,28.765,29.947,23.244,25.355,6789631.5599999996
1620691200000,25.36,27.073,23.849,26.939,4897078.1799999997
1620777600000,26.933,27.8,22.277,22.896,6100934.7699999996
1620864000000,22.94,25.32,21.5,23.537,7206054.75
1620950400000,23.543,25.897,23.424,25.892,5347381.7400000002
1621036800000,25.892,28.775,24.439,24.512,10737655.9499999993
1621123200000,24.522,26.676,22.8,24.274,5855298.8300000001
1621209600000,24.264,24.272,20.663,21.116,6737497.0700000003
1621296000000,21.119,23.413,20.813,22.837,6587700.1600000001
1621382400000,22.848,23.514,8.737,13.769,14772152.3499999996
1621468800000,13.769,17.333,12.158,16.916,11233745.1799999997
1621555200000,16.912,17.543,11.354,13.554,10625320.3200000003
1621641600000,13.553,13.669,11.436,12.223,6959483.8799999999
1621728000000,12.229,13.083,8.476,11.634,12122485.3200000003
1621814400000,11.638,14.534,11.044,14.532,8994857.7699999996
1621900800000,14.521,14.952,12.371,13.921,7113986.2199999997
1621987200000,13.914,15.659,13.596,15.255,4861315.5700000003
1622073600000,15.262,15.3,13.557,14.521,4213213.0099999998
1622160000000,14.521,14.625,11.957,12.695,5120491.1600000001
1622246400000,12.695,14.386,11.375,12.054,6071500.0800000001
1622332800000,12.06,13.112,11.253,12.541,3793476.8300000001
1622419200000,12.54,13.989,11.889,13.949,3834137.6400000001
1622505600000,13.95,14.521,13.354,13.743,3862790.73
1622592000000,13.745,15.327,13.571,14.847,3722743.98
1622678400000,14.859,17.19,14.652,16.669,6955397.0599999996
1622764800000,16.669,17.114,14.009,15.061,5254292.6200000001
1622851200000,15.058,16.322,14.226,14.854,3800001.3900000001
1622937600000,14.85,15.406,14.469,15.122,2758148.6600000001
1623024000000,15.126,15.769,13.259,13.46,3626987.5800000001
1623110400000,13.458,13.79,12.003,13.558,5091331.2599999998
1623196800000,13.563,13.996,12.588,13.937,3853912.3199999998
1623283200000,13.938,14.051,12.551,12.83,3385791.2000000002
1623369600000,12.834,12.949,11.554,11.935,2836335.4300000002
1623456000000,11.934,12.05,10.908,11.611,3511900.23
1623542400000,11.612,12.525,11.288,12.525,3175029.96
1623628800000,12.523,13.385,12.201,13.297,3286539.9100000001
1623715200000,13.298,13.572,12.637,12.944,2774601.96
1623801600000,12.94,13.47,12.319,13.423,3576561.79
1623888000000,13.425,14.67,13.289,13.613,10574362.2799999993
1623974400000,13.613,13.62,11.916,12.457,4877669.5599999996
1624060800000,12.454,12.719,11.798,11.845,2972788.5499999998
1624147200000,11.849,12.389,11.03,11.979,3908267.2400000002
1624233600000,11.979,12.106,9.463,9.502,6462783.6699999999
1624320000000,9.504,10.563,7.81,8.99,9158045.1899999995
1624406400000,8.99,10.478,8.547,9.598,6298547.8499999996
1624492800000,9.597,10.69,9.002,10.379,6854746.5499999998
1624579200000,10.38,10.69,8.85,9.053,6872846.6399999997
1624665600000,9.054,9.587,8.643,9.58,5545018.5300000003
1624752000000,9.578,10.08,9.405,10.079,5887800.0199999996
1624838400000,10.08,10.889,9.912,10.886,4244731.9299999997
1624924800000,10.888,12.85,10.821,11.642,7969882.46
1625011200000,11.648,12.05,11.029,12.05,5290122.3899999997
1625097600000,12.05,12.069,10.71,11.027,3971381.3100000001
1625184000000,11.028,11.816,10.519,11.781,4394678.1500000004
1625270400000,11.781,12.193,11.519,11.807,3834719.7000000002
1625356800000,11.804,12.445,11.511,12.297,3113981
1625443200000,12.297,13.96,11.912,13.532,12267604.8499999996
1625529600000,13.534,14.045,12.809,13.124,6012452.6299999999
1625616000000,13.129,13.498,12.803,12.938,3948368.1499999999
1625702400000,12.94,12.971,11.656,11.912,4391336.8399999999
1625788800000,11.911,13.677,11.4,13.177,7650805.3099999996
1625875200000,13.177,14.5,12.945,14.422,7110325.3300000001
1625961600000,14.427,14.794,13.863,14.067,7756009.4100000001
1626048000000,14.067,14.13,12.756,12.975,5157231.9299999997
1626134400000,12.975,13.718,11.806,12.088,7033515.4800000004
1626220800000,12.086,12.221,11.008,11.734,7852489.3799999999
1626307200000,11.732,12.058,10.639,11.458,5858002.0199999996
1626393600000,11.466,13.15,10.957,11.166,16636602.5099999998
1626480000000,11.159,11.504,10.708,11.015,9763394.9100000001
1626566400000,11.015,11.549,10.733,10.971,5656703.96
