timestamp_ms,open,high,low,close,volume
1609459200000,11.244,12.485,11.071,11.869,23199628.1400000006
1609545600000,11.868,12.455,11.456,12.226,25747352.1799999997
1609632000000,12.228,14.069,11.85,13.719,44451096.8699999973
1609718400000,13.724,15.86,12.333,13.611,66724684.5099999979
1609804800000,13.61,14.931,13.113,14.531,40608542.3599999994
1609891200000,14.537,17.366,14.158,17.29,49259450.1099999994
1609977600000,17.295,17.52,15.078,15.989,41306461.2400000021
1610064000000,15.99,16.262,14.13,15.251,41229302.6300000027
1610150400000,15.253,17.936,15.004,17.589,33525639.3500000015
1610236800000,17.595,18.498,15.488,16.228,38916176.0300000012
1610323200000,16.221,16.281,12.5,14.657,55281912.6599999964
1610409600000,14.655,15.495,13.684,13.982,30519127.870000001
1610496000000,13.978,16.254,13.376,15.952,26764681.8999999985
1610582400000,15.956,18.047,15.35,18.023,27785906.3399999999
1610668800000,18.027,21.682,17.562,20.766,88211876.9300000072
1610755200000,20.768,23.067,19.655,20.13,60270706.3800000027
1610841600000,20.134,23.78,19.388,23.286,47435718.5600000024
1610928000000,23.279,23.75,21.085,22.069,29969769.8599999994
1611014400000,22.067,22.93,20.398,20.585,26192768.8999999985
1611100800000,20.564,21.991,19.055,21.867,31757963.4400000013
1611187200000,21.861,22.086,18.06,18.441,37677979.2700000033
1611273600000,18.437,22.548,17.111,21.578,41249960.450000003
1611360000000,21.58,25.56,21.163,24.824,48751117.4600000009
1611446400000,24.827,24.988,23.1,24.831,30307266.8900000006
1611532800000,24.835,25.845,22.613,23.367,30125870.3099999987
1611619200000,23.367,23.993,21.669,23.132,24465211.7199999988
1611705600000,23.128,23.272,20.282,20.989,25834468.1000000015
1611792000000,20.986,24.516,20.521,23.02,26582152.0899999999
1611878400000,23.031,24.324,22.085,22.781,23877037.879999999
1611964800000,22.779,24.033,22.188,23.699,14836039.4199999999
1612051200000,23.694,24.797,22.1,22.609,16761323.5600000005
1612137600000,22.601,23.236,21.65,22.928,11858578.0899999999
